	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Mannings Bakery	ChIJxSY3FCUMZ0gRwwris--3o-0	2.0	bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment	53.3428011	-6.279738699999999	False		bakery
1	VeV Bakery	ChIJL36R0TsNZ0gRYlcCjt2W61M		bakery|food|point_of_interest|store|establishment	53.34669299999999	-6.2800603	True		bakery
2	Arun Bakery	ChIJTXqY7C0MZ0gRN6WOv0jpVTQ		bakery|food|point_of_interest|store|establishment	53.34817989999999	-6.2807091	False		bakery
3	Offbeat Donut Co.	ChIJI30zjC4NZ0gRRu1ovxztogI		bakery|cafe|food|point_of_interest|store|establishment	53.34664	-6.292462299999999	True		bakery
4	Bakeology Treats (Argentinian Bakery)	ChIJA1IjePsNZ0gRLeIwWKybL_k		bakery|food|point_of_interest|store|establishment	53.3401428	-6.2782332	False		bakery
5	Scéal Bakery (closed to the public)	ChIJQ3MCHyoMZ0gR5i3Djt2IPIg		bakery|food|point_of_interest|store|establishment	53.3498061	-6.281161399999999	False		bakery
6	Death by Chocolate	ChIJB2kveC4MZ0gR2fImsXRalus		bakery|food|point_of_interest|store|establishment	53.34970399999999	-6.280672699999998	False		bakery
7	No Messin'	ChIJzb0RrSUNZ0gRvuF3wzPGKgU		bakery|food|point_of_interest|store|establishment	53.3498995	-6.281048699999999			bakery
8	The Natural Bakery ParkGate Street	ChIJ9SIwYjYMZ0gRR-IVfuqehXA	2.0	bakery|cafe|food|point_of_interest|store|establishment	53.3481744	-6.293833999999998	True		bakery
9	SuperValu Kilmainham	ChIJbbbb4ZQNZ0gRyjDBZaxkWCg		supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.3446556	-6.2968948	True		bakery
10	Green Door Bakery	ChIJfxY7jC0MZ0gRiMXfqa0g3QM	2.0	bakery|food|point_of_interest|store|establishment	53.3513455	-6.2831601	False		bakery
11	Caketopia	ChIJM9642L8NZ0gRjjcSIdWN1mE		bakery|food|point_of_interest|store|establishment	53.3517232	-6.2843468	True		bakery
12	Bite of Life	ChIJG3mMwSYMZ0gR1yG0KjH01_8		bakery|restaurant|food|point_of_interest|store|establishment	53.3407121	-6.2721148	True		bakery
13	Rosie's Cafe	ChIJ6xTypCcMZ0gRTOlfnfdUzxU	1.0	bakery|cafe|food|point_of_interest|store|establishment	53.3429475	-6.2700041	False		bakery
14	Queen of Tarts Cow's Lane	ChIJl109WZ0OZ0gRdOnlfZCaVqE	2.0	bakery|cafe|restaurant|food|point_of_interest|store|establishment	53.3443324	-6.268948799999999	False		bakery
15	Soul Food Ltd	ChIJryOvySIMZ0gRUdl3I6h9F3I		bakery|food|point_of_interest|store|establishment	53.3349814	-6.2800509			bakery
16	Sweet Brazil	ChIJB24ZsbENZ0gRA9TwPdKeM-s		bakery|food|point_of_interest|store|establishment	53.35342470000001	-6.2863754	False		bakery
17	The Bakery Temple Bar	ChIJmSAV-ScMZ0gRA2gwQfsP_jo	1.0	bakery|food|point_of_interest|store|establishment	53.34461599999999	-6.268542099999999	False		bakery
18	Scéal Bakery	ChIJYZX3i-UNZ0gR93UNVajYGw0		bakery|food|point_of_interest|store|establishment	53.3370118	-6.273514599999999	False		bakery
19	Marlowe & Co	ChIJzYCQRD0MZ0gRiKTIGnw2HbM		bakery|grocery_or_supermarket|food|point_of_interest|store|establishment	53.3343172	-6.281164899999999	False		bakery
20	Camerino Bakery	ChIJQdY3nIIOZ0gR8bJLJCwsKwU	1.0	bakery|cafe|food|point_of_interest|store|establishment	53.3468392	-6.268383999999999	False	158 Capel St, North City, Dublin 1, D01 ND36	bakery
21	Honey Bun Bakery & Coffee	ChIJ42loS8sPZ0gROLC4_bOCNrs		bakery|food|point_of_interest|store|establishment	53.348642	-6.268236799999999	True	60 Mary St, North City, Dublin, D01 CD40	bakery
22	The Bakery by The Cupcake Bloke	ChIJI_YHb1QNZ0gRuiiXr2EhrCY	2.0	bakery|food|point_of_interest|store|establishment	53.336128	-6.298701599999999	False	461 S Circular Rd, Saint James' (part of Phoenix Park), Dublin 8, D08 DAE4	bakery
23	Nanda's Cakes	ChIJzX3vzlIPZ0gR4oODWKmRzBA		bakery|food|point_of_interest|store|establishment	53.3413824	-6.264911		Dawson Ct, Dublin, A94 TY32	bakery
25	Manger	ChIJV6k7dygPZ0gRpBc2lYEB4Eo		bakery|food|point_of_interest|store|establishment	53.342186	-6.2646317		61 R114, Dublin	bakery
27	Ann's Bakery	ChIJmW0btIMOZ0gR4EqO1r3lkvk	1.0	bakery|restaurant|food|point_of_interest|store|establishment	53.3490468	-6.26551	True	41 Mary St, North City, Dublin 1, D01 AP11	bakery
28	Haoliland Cakes	ChIJ--P6MIMOZ0gR243x1yCU8dQ		bakery|food|point_of_interest|store|establishment	53.34579429999999	-6.2637459	False	37 Wellington Quay, Temple Bar, Dublin, D02 PY79	bakery
