	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
0	karag	ChIJAdtd4XAPZ0gRkvdGbrmnY5M	bakery|food|point_of_interest|store|establishment	53.3487027	-6.2460722				bakery
1	Seven Wonders	ChIJbwMYgI4OZ0gRj2gxkYP-ZQU	cafe|bakery|food|point_of_interest|store|establishment	53.3485373	-6.243753300000001	2.0	False		bakery
2	The Natural Bakery	ChIJDzFW44wOZ0gRXO-qiI7azrU	bakery|food|point_of_interest|store|establishment	53.3494009	-6.2437142	2.0	False		bakery
3	Kane/McCartney's SuperValu Talbot Street	ChIJgcas1Y4OZ0gRqdVoyUeYksQ	supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.3511749	-6.252636399999999	2.0	False		bakery
4	Tea Time Express	ChIJTbU8SY8OZ0gR05aixGJJGBo	store|bakery|food|point_of_interest|establishment	53.3507652	-6.2540798		False		bakery
5	Bread 41	ChIJ166U_osPZ0gR_ApafUK35JQ	bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment	53.3447509	-6.251778600000001	2.0	False		bakery
6	Offbeat Donut Co.	ChIJbXckZoUOZ0gRjq7RB0ioX-k	bakery|cafe|food|point_of_interest|store|establishment	53.34732210000001	-6.255548099999999	1.0	False		bakery
7	Offbeat Donut Co.	ChIJFXcqpJEOZ0gRYu0Hh_zT4AQ	bakery|cafe|restaurant|food|point_of_interest|store|establishment	53.3436981	-6.249242	2.0	False		bakery
8	Hong Kong Taste Bakery & Bubble Tea 港式麵包珍珠奶茶專門店	ChIJBUf2g38PZ0gR6oMqHvVxJGg	bakery|cafe|food|point_of_interest|store|establishment	53.3481889	-6.256608600000001		False		bakery
9	Loops & Coffee Dublin	ChIJ9ZHmq2oPZ0gRmIm4C4_sPOo	bakery|food|point_of_interest|store|establishment	53.3502346	-6.256609800000001		False		bakery
10	Fellondon Bakery	ChIJy5N4EjIPZ0gR3pdxFhx8Wpk	bakery|food|point_of_interest|store|establishment	53.35464349999999	-6.246200900000001				bakery
11	Dublin City Bakery	ChIJpWQdrYUOZ0gR8eUPtihVE0c	bakery|food|point_of_interest|store|establishment	53.3488067	-6.258402200000001		False		bakery
12	The Rolling Donut Kiosk	ChIJWR-N-IQOZ0gR_tW9bWighfE	bakery|food|point_of_interest|store|establishment	53.3481833	-6.2590269		False		bakery
13	Gardner hostel	ChIJIa2sR_oPZ0gR6ParAvr2SEo	bakery|food|point_of_interest|store|establishment	53.3534446	-6.256545400000001				bakery
14	URBAN KITCHEN Foods	ChIJ6YO2wSkQZ0gRQ3PF0R5aSXY	bakery|food|point_of_interest|store|establishment	53.3426958	-6.242537499999999		False		bakery
15	Ann's Bakery	ChIJNQdSMIQOZ0gR_DnDHYvTQFY	bakery|food|point_of_interest|store|establishment	53.3500554	-6.259288199999999	1.0	False		bakery
16	The Rolling Donut	ChIJTdGgEJ4OZ0gRdeoQUzBVfd0	bakery|food|point_of_interest|store|establishment	53.3475569	-6.259839299999999		False		bakery
17	Capital Cake Co.	ChIJL2_OJIQOZ0gRryjDU3mA91E	bakery|food|point_of_interest|store|establishment	53.35026250000001	-6.260047999999998				bakery
18	Mineiro Cheese Bread	ChIJl_Vda_kPZ0gRkFoi7k1x5e4	bakery|food|point_of_interest|store|establishment	53.3540717	-6.2569873		False		bakery
19	Le Maitre de Roche Noir	ChIJZTmyjcsPZ0gR97UExCAe9Yc	bakery|food|point_of_interest|store|establishment	53.3498053	-6.260309700000001		True		bakery
20	Hansel and Gretel Bakery & Patisserie	ChIJR6JruJAOZ0gR0sSVbhbH_38	bakery|food|point_of_interest|store|establishment	53.3412988	-6.2516536	2.0	False	20 Clare St, Dublin 2, D02 TD45	bakery
21	Il Valentino Bakery & Cafe	ChIJL1QDtuwOZ0gRfJVnkJJTu9k	bakery|cafe|food|point_of_interest|store|establishment	53.3426175	-6.239008900000001	2.0	False	Gallery Quay, 5, Grand Canal Dock, Dublin 2, D02 N265	bakery
22	Conchita Bakery	ChIJo8jE1zAPZ0gRh-wo_MOl9wc	bakery|food|point_of_interest|store|establishment	53.3536504	-6.2592744			143 R803, Rotunda, Dublin	bakery
