	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Mc Graths Pub	ChIJqaskTnsOZ0gRmflPuME-6zc	2.0	bar|liquor_store|food|point_of_interest|store|establishment	53.362618	-6.258934099999999	False		liquor_store
1	Centra Drumcondra	ChIJYfZWNXsOZ0gRx22OhDacYpo		convenience_store|atm|finance|liquor_store|food|point_of_interest|store|establishment	53.3632152	-6.2583215	False		liquor_store
2	Carolan's Corner Off-Licence & Night Cap	ChIJ310D4HwOZ0gRJo1epiyznCY		liquor_store|food|point_of_interest|store|establishment	53.3591097	-6.259200799999999	False		liquor_store
3	French Wines Unlimited	ChIJOdV1WHoOZ0gRb8HE-jx5U00		liquor_store|food|point_of_interest|store|establishment	53.36489049999999	-6.262657			liquor_store
4	Summerhill off licence	ChIJKxLpNOsPZ0gRPI0SJHjidYc		liquor_store|point_of_interest|store|establishment	53.3570249	-6.249408499999999	False		liquor_store
5	Wasabi Market	ChIJ-0wmlZEPZ0gRLcpWe8d5Vc0		liquor_store|point_of_interest|store|establishment	53.3576342	-6.263383200000001	False		liquor_store
6	The Vine Tree	ChIJ5b9-RWAOZ0gRQdC6-sL_1HA		liquor_store|point_of_interest|store|establishment	53.3589508	-6.245919799999999	False		liquor_store
7	Pinto wines	ChIJ8YPElgAPZ0gRJGiaP_XFZb4		liquor_store|food|point_of_interest|store|establishment	53.3675471	-6.255242200000001	False		liquor_store
8	Derwin's Off License	ChIJW6_Kcm8OZ0gRVDwK3xJlYk8		liquor_store|point_of_interest|store|establishment	53.3687211	-6.255416299999999	False		liquor_store
9	Parnell Street Off Licence	ChIJV359JpsPZ0gR4QSnI4QNcA4		liquor_store|point_of_interest|store|establishment	53.35364999999999	-6.2593998	False		liquor_store
10	The Big Romance	ChIJufegxdgPZ0gR3Nnd6keYlJs	2.0	bar|liquor_store|point_of_interest|store|establishment	53.3534114	-6.259193799999999	False		liquor_store
11	Centra Cathal Brugha Street	ChIJ9d2bXoYOZ0gRdXRjWaqUZ6Y		convenience_store|liquor_store|food|point_of_interest|store|establishment	53.3525186	-6.2590582	False		liquor_store
12	WINEWONDERLAND Ltd.	ChIJ3ZhxRP8PZ0gRmFhwjDpeH2I		liquor_store|food|point_of_interest|store|establishment	53.354915	-6.268360299999999			liquor_store
13	Eatyard Wine & Cheese Shop	ChIJ-1EkjocPZ0gR5Qtap97JYkw		liquor_store|point_of_interest|store|establishment	53.3647029	-6.271357800000001	False		liquor_store
