	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
1	The Back Page	ChIJ992An9UNZ0gRTRDrApTRN1w	meal_delivery|meal_takeaway|cafe|bar|restaurant|food|point_of_interest|establishment	53.35851210000001	-6.273068400000001	2.0	False		cafe
2	Industrial Cafe	ChIJ26o5on8OZ0gRQMHPXt7to3M	cafe|food|point_of_interest|establishment	53.3581428	-6.269330399999999	1.0	False		cafe
3	Abode Cafe Dublin	ChIJRUL1E0sNZ0gRb3QMTJ_DzC8	cafe|food|point_of_interest|establishment	53.35375440000001	-6.2703322		False		cafe
4	Ecaterinacake	ChIJn1ozoH8OZ0gRpIovA73Znm8	cafe|food|point_of_interest|establishment	53.35869090000001	-6.269808900000001	1.0	False		cafe
5	Clement & Pekoe Stores	ChIJ88qRurQPZ0gREFpiUB4OEbw	cafe|food|point_of_interest|store|establishment	53.356799	-6.267588700000002		False		cafe
6	Guinness's Porter Stout Ale Porter Liquor Tea Coffee & Wine	ChIJQS34KIAOZ0gRc0zLPR9ls0s	liquor_store|cafe|food|point_of_interest|store|establishment	53.3536072	-6.2696999				cafe
7	Tom, Dick & Harriet's	ChIJEXychJkPZ0gRmhIWk5y1QqU	cafe|lodging|food|point_of_interest|establishment	53.3556834	-6.2657443		False		cafe
8	Declan & Donal's Deli	ChIJDbJWyYEOZ0gRWkqFCrvkoAw	cafe|food|point_of_interest|store|establishment	53.3528075	-6.268666799999999	1.0	False		cafe
9	La Pausa Caffe	ChIJjXnjIX4OZ0gR6IbdT6qpRkw	cafe|food|point_of_interest|establishment	53.3562543	-6.265462899999999	1.0	False		cafe
10	Kennedy's	ChIJKR-1-tUNZ0gRI15lb5wYeMU	cafe|food|point_of_interest|establishment	53.3604669	-6.272527900000001	2.0	False		cafe
11	Galaxy Cybercafe	ChIJQQb_5NUNZ0gRy0Byyb1eZFI	cafe|food|point_of_interest|establishment	53.3605805	-6.272888299999999				cafe
12	Happy Days Coffee Van	ChIJCUXWtJANZ0gRCeXySQeHb_E	cafe|food|point_of_interest|establishment	53.3547514	-6.279135999999998		False		cafe
13	Tailor And Blue coffee co	ChIJo5QZaO0PZ0gR1xZu0uhMVCs	cafe|food|point_of_interest|establishment	53.3604765	-6.270092099999998		False		cafe
14	Nagoya Cafe	ChIJN9yh3tUNZ0gRQr01MjIaUys	cafe|restaurant|food|point_of_interest|establishment	53.360709	-6.273788000000001		False		cafe
15	Two Boys Brew	ChIJ1x0jVH8OZ0gRISDhYQtGfJo	cafe|food|point_of_interest|establishment	53.3608639	-6.271541699999998	2.0	False		cafe
16	Healthy Hub	ChIJuZ1E3oEOZ0gRuQXcnP65YUg	cafe|food|point_of_interest|store|establishment	53.3518944	-6.2695053		False		cafe
17	Chai cafe	ChIJMTjv47EPZ0gRQHP5gC5NjxQ	cafe|food|point_of_interest|establishment	53.35674729999999	-6.2642784		False		cafe
19	Fools + Horses Coffee Phibsboro	ChIJVWxifCwNZ0gRmj7Xby6o7wc	cafe|food|point_of_interest|store|establishment	53.3612773	-6.273127800000001		False		cafe
20	Bleecker Street Cafe Bar	ChIJkQxwCn4OZ0gRtI4y2o08FuA	bar|cafe|restaurant|food|point_of_interest|establishment	53.3571801	-6.2639138	2.0	False	68 Dorset Street Upper, Rotunda, Dublin 1, D01 KT22	cafe
21	White Moose Cafe	ChIJaTDBudMNZ0gRXHOU42zNtro	cafe|food|point_of_interest|establishment	53.3591495	-6.2798308	2.0	False	268, 272 N Circular Rd, Phibsborough, Dublin, D07 DT61	cafe
22	Candy Cafe	ChIJG8a7yoAOZ0gRJOCWzVwdpWE	cafe|restaurant|food|point_of_interest|store|establishment	53.3547139	-6.2634558	1.0	False	Frederick St N, Rotunda, Dublin	cafe
23	Blas Cafe	ChIJIT1XkoEOZ0gRM0FRqgIK00E	cafe|food|point_of_interest|establishment	53.3513707	-6.2674433	1.0	False	26 King's Inns St, Rotunda, Dublin 1, D01 P2W7	cafe
24	Cafe Rotunda	ChIJr9V-OoEOZ0gRs14Su45R1j8	cafe|food|point_of_interest|establishment	53.3525608	-6.2638216		False	Rotunda, Dublin	cafe
