	name	place_id	price_level	types	geometry.location.lat	geometry.location.lng	opening_hours.open_now	formatted_address	main_type
0	Ann's Bakery	ChIJmW0btIMOZ0gR4EqO1r3lkvk	1.0	bakery|restaurant|food|point_of_interest|store|establishment	53.3490468	-6.26551	False		bakery
1	Quigleys Cafe, Bakery & Deli	ChIJbw1u6IMOZ0gRvp2SJUfRpcc	2.0	bakery|food|point_of_interest|store|establishment	53.34959180000001	-6.2650383	False		bakery
2	itsa... Bagel, Arnott's	ChIJT7BneIMOZ0gRW27Kbprx6ZA		bakery|cafe|food|point_of_interest|store|establishment	53.34815389999999	-6.262676799999998	False		bakery
3	Offbeat Donuts	ChIJf6vhKi0PZ0gRlojC-xyiARs		bakery|food|point_of_interest|store|establishment	53.3480454	-6.2657164	False		bakery
4	Donuters	ChIJVaf-5oMOZ0gR-MSsLSf8ZP8		bakery|food|point_of_interest|store|establishment	53.3502277	-6.263909200000001	False		bakery
6	Auntie Anne's	ChIJ3Zo9wZ8PZ0gRC73dp72IpL0		bakery|food|point_of_interest|store|establishment	53.34824349999999	-6.266202299999999			bakery
7	Le Maitre de Roche Noir	ChIJZTmyjcsPZ0gR97UExCAe9Yc		bakery|food|point_of_interest|store|establishment	53.3498053	-6.260309700000001	True		bakery
8	Honey Bun Bakery & Coffee	ChIJ42loS8sPZ0gROLC4_bOCNrs		bakery|food|point_of_interest|store|establishment	53.348642	-6.268236799999999	False		bakery
9	Capital Cake Co.	ChIJL2_OJIQOZ0gRryjDU3mA91E		bakery|food|point_of_interest|store|establishment	53.35026250000001	-6.260047999999998			bakery
10	The Rolling Donut	ChIJTdGgEJ4OZ0gRdeoQUzBVfd0		bakery|food|point_of_interest|store|establishment	53.3475569	-6.259839299999999	False		bakery
11	55 Bakery Dublin 1	ChIJbSg2q4cOZ0gRf5TH8e9BU6o		bakery|food|point_of_interest|store|establishment	53.3518295	-6.262904599999999			bakery
12	Ann's Bakery	ChIJNQdSMIQOZ0gR_DnDHYvTQFY	1.0	bakery|food|point_of_interest|store|establishment	53.3500554	-6.259288199999999	False		bakery
13	The Rolling Donut Kiosk	ChIJWR-N-IQOZ0gR_tW9bWighfE		bakery|food|point_of_interest|store|establishment	53.3481833	-6.2590269	False		bakery
14	Haoliland Cakes	ChIJ--P6MIMOZ0gR243x1yCU8dQ		bakery|food|point_of_interest|store|establishment	53.34579429999999	-6.2637459	False		bakery
15	Hanley's Cornish Pasties	ChIJw4tuSYMOZ0gRIyu4c0oHjX4		bakery|food|point_of_interest|store|establishment	53.34574409999999	-6.2628053	False		bakery
16	Camerino Bakery	ChIJQdY3nIIOZ0gR8bJLJCwsKwU	1.0	bakery|cafe|food|point_of_interest|store|establishment	53.34683920000001	-6.2683841	False		bakery
17	SuperValu Aston Quay	ChIJWe1KDYUPZ0gRg6WT84RQNxE		supermarket|bakery|grocery_or_supermarket|liquor_store|food|point_of_interest|store|establishment	53.346482	-6.260373700000001	False		bakery
18	Dublin City Bakery	ChIJpWQdrYUOZ0gR8eUPtihVE0c		bakery|food|point_of_interest|store|establishment	53.3488067	-6.258402200000001	False		bakery
19	Soup Dragon	ChIJC1v0o4IOZ0gR1Qb75AnCTZg	1.0	bakery|food|point_of_interest|store|establishment	53.34628510000001	-6.268098200000001	False		bakery
20	Hong Kong Taste Bakery & Bubble Tea 港式麵包珍珠奶茶專門店	ChIJBUf2g38PZ0gR6oMqHvVxJGg		bakery|cafe|food|point_of_interest|store|establishment	53.3481889	-6.2566086	False	21 Eden Quay, North City, Dublin 1, D01 W0C0	bakery
21	The Cake Boutique	ChIJc1aDyYEOZ0gRXvLZMGu-GwU		bakery|food|point_of_interest|store|establishment	53.3528479	-6.268611399999999	False	31 Bolton St, Dublin, D01 X673	bakery
22	The Bakery Temple Bar	ChIJmSAV-ScMZ0gRA2gwQfsP_jo	1.0	bakery|food|point_of_interest|store|establishment	53.34461599999999	-6.268542099999999	False	8 Essex St W, Temple Bar, Dublin	bakery
24	Conchita Bakery	ChIJo8jE1zAPZ0gRh-wo_MOl9wc		bakery|food|point_of_interest|store|establishment	53.3536504	-6.2592744		143 R803, Rotunda, Dublin	bakery
25	Pepper Pot Bakery	ChIJz2mjg6kPZ0gRNi9kxJGwUbo		bakery|food|point_of_interest|store|establishment	53.3425795	-6.2639156	False	George's Street Arcade, Dublin	bakery
26	Manger	ChIJV6k7dygPZ0gRpBc2lYEB4Eo		bakery|food|point_of_interest|store|establishment	53.342186	-6.2646317		61 R114, Dublin	bakery
27	Nanda's Cakes	ChIJzX3vzlIPZ0gR4oODWKmRzBA		bakery|food|point_of_interest|store|establishment	53.3413824	-6.264911		Dawson Ct, Dublin, A94 TY32	bakery
28	Bread 41	ChIJ166U_osPZ0gR_ApafUK35JQ	2.0	bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment	53.3447509	-6.2517786	False	41 Pearse St, Dublin, D02 H308	bakery
29	La Croissanterie	ChIJr6uaIJwOZ0gRtVYwhBy2gTs		bakery|food|point_of_interest|store|establishment	53.34002419999999	-6.262069599999999	False	St Stephen's Green, Dublin 2, D02 K597	bakery
30	Traditional Asian Cake	ChIJpeYPzmgPZ0gRh3lr3Rk-A9w		bakery|food|point_of_interest|store|establishment	53.3399862	-6.2618205	False	Unit C6, Ground Floor, Stephen's Green Shopping Centre, Dublin 2	bakery
31	VeV Bakery	ChIJL36R0TsNZ0gRYlcCjt2W61M		bakery|food|point_of_interest|store|establishment	53.3466935	-6.280062099999999	False	42 Arran Quay, Smithfield, Dublin 7, D07 F751	bakery
32	Arun Bakery	ChIJTXqY7C0MZ0gRN6WOv0jpVTQ		bakery|food|point_of_interest|store|establishment	53.3481775	-6.2807057	False	Unit 3 Oxmantown Ln, Arran Quay, Dublin, D07 C8KD	bakery
33	No Messin'	ChIJzb0RrSUNZ0gRvuF3wzPGKgU		bakery|food|point_of_interest|store|establishment	53.3498995	-6.281048699999999		King St N, Smithfield, Dublin, D07 T252	bakery
34	Scéal Bakery (closed to the public)	ChIJQ3MCHyoMZ0gR5i3Djt2IPIg		bakery|food|point_of_interest|store|establishment	53.3498061	-6.281161399999999	False	King St N, Smithfield, Dublin 7, D07 T882	bakery
